방송일시,노출(분),마더코드,상품코드,상품명,상품군,판매단가,취급액,aver_s,high_s,low_s,rain_s
2019-09-28 8:20,20,100837,202467,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),주방,218000,26885000,23.7,29.2,19.4,0
2019-09-28 8:20,,100837,202480,일시불 쿠쿠전기밥솥 10인용 (QS),주방,208000,18430000,23.7,29.2,19.4,0
2019-09-28 8:20,,100837,202470,무이자 쿠쿠전기밥솥 6인용(QS),주방,208000,3257000,23.7,29.2,19.4,0
2019-09-28 8:20,,100837,202473,일시불  쿠쿠전기밥솥 6인용(QS),주방,198000,4619000,23.7,29.2,19.4,0
2019-09-28 8:40,20,100837,202467,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),주방,218000,40271000,23.7,29.2,19.4,0
2019-09-28 8:40,,100837,202480,일시불 쿠쿠전기밥솥 10인용 (QS),주방,208000,39204000,23.7,29.2,19.4,0
2019-09-28 8:40,,100837,202470,무이자 쿠쿠전기밥솥 6인용(QS),주방,208000,12063000,23.7,29.2,19.4,0
2019-09-28 8:40,,100837,202473,일시불  쿠쿠전기밥솥 6인용(QS),주방,198000,8435000,23.7,29.2,19.4,0
2019-09-28 9:00,20,100375,201208,USPA 남성 퀼팅자켓 1종,의류,59000,9902000,23.7,29.2,19.4,0
2019-09-28 9:00,,100375,201209,USPA 여성 퀼팅자켓 1종,의류,59000,8265000,23.7,29.2,19.4,0
2019-09-28 9:20,20,100375,201208,USPA 남성 퀼팅자켓 1종,의류,59000,11691000,23.7,29.2,19.4,0
2019-09-28 9:20,,100375,201209,USPA 여성 퀼팅자켓 1종,의류,59000,11480000,23.7,29.2,19.4,0
2019-09-28 9:40,20,100375,201208,USPA 남성 퀼팅자켓 1종,의류,59000,18058000,23.7,29.2,19.4,0
2019-09-28 9:40,,100375,201209,USPA 여성 퀼팅자켓 1종,의류,59000,16884000,23.7,29.2,19.4,0
2019-09-28 10:00,20,100404,201289,디즈니 여성 트랙수트 5종,의류,49000,17367000,23.7,29.2,19.4,0
2019-09-28 10:00,,100404,201288,디즈니 남성 트랙수트 5종,의류,49000,6102000,23.7,29.2,19.4,0
2019-09-28 10:20,20,100404,201289,디즈니 여성 트랙수트 5종,의류,49000,35052000,23.7,29.2,19.4,0
2019-09-28 10:20,,100404,201288,디즈니 남성 트랙수트 5종,의류,49000,9898000,23.7,29.2,19.4,0
2019-09-28 10:40,20,100404,201289,디즈니 여성 트랙수트 5종,의류,49000,55764000,23.7,29.2,19.4,0
2019-09-28 10:40,,100404,201288,디즈니 남성 트랙수트 5종,의류,49000,11425000,23.7,29.2,19.4,0
2019-09-28 11:00,30.1,100037,200086,프라다 비텔로 피닉스 모터백,잡화,1620000,7006000,23.7,29.2,19.4,0
2019-09-28 11:00,,100037,200081,프라다 미란다백,잡화,1590000,18019000,23.7,29.2,19.4,0
2019-09-28 11:00,,100037,200102,프라다 테스토 지퍼 토트백,잡화,1280000,2942000,23.7,29.2,19.4,0
2019-09-28 11:00,,100037,200091,프라다 사피아노 스퀘어백,잡화,1790000,4096000,23.7,29.2,19.4,0
2019-09-28 11:00,,100037,200076,프라다 더블지퍼 크로스백,잡화,790000,3440000,23.7,29.2,19.4,0
2019-09-28 11:00,,100037,200061,구찌 더블G 오버 선글라스,잡화,458000,6187000,23.7,29.2,19.4,0
2019-09-28 11:30,30.1,100037,200086,프라다 비텔로 피닉스 모터백,잡화,1620000,25680000,23.7,29.2,19.4,0
2019-09-28 11:30,,100037,200088,프라다 비텔로 피닉스 보스턴,잡화,1590000,14174000,23.7,29.2,19.4,0
2019-09-28 11:30,,100037,200081,프라다 미란다백,잡화,1590000,18017000,23.7,29.2,19.4,0
2019-09-28 11:30,,100037,200102,프라다 테스토 지퍼 토트백,잡화,1280000,20011000,23.7,29.2,19.4,0
2019-09-28 11:30,,100037,200091,프라다 사피아노 스퀘어백,잡화,1790000,8141000,23.7,29.2,19.4,0
2019-09-28 11:30,,100037,200076,프라다 더블지퍼 크로스백,잡화,790000,5405000,23.7,29.2,19.4,0
2019-09-28 11:30,,100037,200061,구찌 더블G 오버 선글라스,잡화,458000,17345000,23.7,29.2,19.4,0
2019-09-28 12:00,20,100272,200891,헤스티지 그레이스 양가죽 코트,의류,199000,20111000,23.7,29.2,19.4,0
2019-09-28 12:20,20,100272,200891,헤스티지 그레이스 양가죽 코트,의류,199000,46301000,23.7,29.2,19.4,0
2019-09-28 12:40,20,100272,200891,헤스티지 그레이스 양가죽 코트,의류,199000,61955000,23.7,29.2,19.4,0
2019-09-28 13:00,20,100684,202034,무이자 매직쉐프 플랫타입 전자레인지,주방,119000,15669000,23.7,29.2,19.4,0
2019-09-28 13:00,,100684,202037,일시불 매직쉐프 플랫타입 전자레인지,주방,109000,18423000,23.7,29.2,19.4,0
2019-09-28 13:20,20,100684,202034,무이자 매직쉐프 플랫타입 전자레인지,주방,119000,20740000,23.7,29.2,19.4,0
2019-09-28 13:20,,100684,202037,일시불 매직쉐프 플랫타입 전자레인지,주방,109000,27628000,23.7,29.2,19.4,0
2019-09-28 13:40,20,100684,202034,무이자 매직쉐프 플랫타입 전자레인지,주방,119000,32914000,23.7,29.2,19.4,0
2019-09-28 13:40,,100684,202037,일시불 매직쉐프 플랫타입 전자레인지,주방,109000,43410000,23.7,29.2,19.4,0
2019-09-28 14:00,20,100164,200569,트레스패스 남성 에어 워킹화 + 러닝화 2종,잡화,39800,11478000,23.7,29.2,19.4,0
2019-09-28 14:00,,100164,200573,트레스패스 여성 에어 워킹화 + 러닝화 2종,잡화,39800,10962000,23.7,29.2,19.4,0
2019-09-28 14:20,20,100164,200569,트레스패스 남성 에어 워킹화 + 러닝화 2종,잡화,39800,21602000,23.7,29.2,19.4,0
2019-09-28 14:20,,100164,200573,트레스패스 여성 에어 워킹화 + 러닝화 2종,잡화,39800,27076000,23.7,29.2,19.4,0
2019-09-28 14:40,20,100164,200569,트레스패스 남성 에어 워킹화 + 러닝화 2종,잡화,39800,32936000,23.7,29.2,19.4,0
2019-09-28 14:40,,100164,200573,트레스패스 여성 에어 워킹화 + 러닝화 2종,잡화,39800,36418000,23.7,29.2,19.4,0
2019-09-28 15:00,20,100352,201142,마르엘라로사티 휘메일 풀스킨 밍크 후드코트(앱할인),의류,1490000,15842000,23.7,29.2,19.4,0
2019-09-28 15:20,20,100352,201142,마르엘라로사티 휘메일 풀스킨 밍크 후드코트(앱할인),의류,1490000,40894000,23.7,29.2,19.4,0
2019-09-28 15:40,20,100352,201142,마르엘라로사티 휘메일 풀스킨 밍크 후드코트(앱할인),의류,1490000,57786000,23.7,29.2,19.4,0
2019-09-28 16:00,20,100074,201007,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),이미용,39800,36885000,23.7,29.2,19.4,0
2019-09-28 16:20,20,100074,201007,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),이미용,39800,60459000,23.7,29.2,19.4,0
2019-09-28 16:40,20,100074,201007,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),이미용,39800,77687000,23.7,29.2,19.4,0
2019-09-28 17:00,20,100545,201630,깐깐송도순 포기김치 10kg,농수축,38900,30280000,23.7,29.2,19.4,0
2019-09-28 17:00,,100545,201631,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,38900,17012000,23.7,29.2,19.4,0
2019-09-28 17:20,20,100545,201630,깐깐송도순 포기김치 10kg,농수축,38900,40383000,23.7,29.2,19.4,0
2019-09-28 17:20,,100545,201631,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,38900,20394000,23.7,29.2,19.4,0
2019-09-28 17:40,20,100545,201630,깐깐송도순 포기김치 10kg,농수축,38900,48711000,23.7,29.2,19.4,0
2019-09-28 17:40,,100545,201631,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,38900,29707000,23.7,29.2,19.4,0
2019-09-28 20:20,20,100372,201174,(점보특대형)일월 온수 카페트매트,생활용품,298000,6865000,23.7,29.2,19.4,0
2019-09-28 20:20,,100372,201176,(점보형)일월 온수 카페트매트,생활용품,278000,850000,23.7,29.2,19.4,0
2019-09-28 20:20,,100372,201178,(중형)일월 온수 카페트매트,생활용품,198000,1934000,23.7,29.2,19.4,0
2019-09-28 20:40,20,100372,201174,(점보특대형)일월 온수 카페트매트,생활용품,298000,10675000,23.7,29.2,19.4,0
2019-09-28 20:40,,100372,201176,(점보형)일월 온수 카페트매트,생활용품,278000,5396000,23.7,29.2,19.4,0
2019-09-28 20:40,,100372,201178,(중형)일월 온수 카페트매트,생활용품,198000,5067000,23.7,29.2,19.4,0
2019-09-28 21:00,20,100372,201174,(점보특대형)일월 온수 카페트매트,생활용품,298000,48175000,23.7,29.2,19.4,0
2019-09-28 21:00,,100372,201176,(점보형)일월 온수 카페트매트,생활용품,278000,13202000,23.7,29.2,19.4,0
2019-09-28 21:00,,100372,201178,(중형)일월 온수 카페트매트,생활용품,198000,14585000,23.7,29.2,19.4,0
2019-09-28 21:20,20,100148,200505,일시불 LG 울트라HD TV 55UM7900BNA,가전,1200000,5612000,23.7,29.2,19.4,0
2019-09-28 21:20,,100148,200447,무이자 LG 울트라HD TV 65UM7900BNA,가전,1800000,4215000,23.7,29.2,19.4,0
2019-09-28 21:40,20,100148,200505,일시불 LG 울트라HD TV 55UM7900BNA,가전,1200000,2819000,23.7,29.2,19.4,0
2019-09-28 21:40,,100148,200438,무이자 LG 울트라HD TV 55UM7900BNA,가전,1250000,2936000,23.7,29.2,19.4,0
2019-09-28 21:40,,100148,200447,무이자 LG 울트라HD TV 65UM7900BNA,가전,1800000,16758000,23.7,29.2,19.4,0
2019-09-28 22:00,20,100148,200505,일시불 LG 울트라HD TV 55UM7900BNA,가전,1200000,5612000,23.7,29.2,19.4,0
2019-09-28 22:00,,100148,200438,무이자 LG 울트라HD TV 55UM7900BNA,가전,1250000,17387000,23.7,29.2,19.4,0
2019-09-28 22:00,,100148,200514,일시불 LG 울트라HD TV 65UM7900BNA,가전,1750000,12197000,23.7,29.2,19.4,0
2019-09-28 22:00,,100148,200447,무이자 LG 울트라HD TV 65UM7900BNA,가전,1800000,45963000,23.7,29.2,19.4,0
2019-09-28 22:00,,100148,200528,일시불 LG 울트라HD TV 75UM7900BNA,가전,2750000,19178000,23.7,29.2,19.4,0
2019-09-28 22:00,,100148,200460,무이자 LG 울트라HD TV 75UM7900BNA,가전,2990000,13919000,23.7,29.2,19.4,0
2019-09-28 22:20,20,100323,201489,피시원 국내산 햇 손질문어 8팩,농수축,49900,38063000,23.7,29.2,19.4,0
2019-09-28 22:40,20,100323,201489,피시원 국내산 햇 손질문어 8팩,농수축,49900,65012000,23.7,29.2,19.4,0
2019-09-28 23:00,20,100323,201489,피시원 국내산 햇 손질문어 8팩,농수축,49900,89573000,23.7,29.2,19.4,0
2019-09-29 1:20,20,100406,201292,마모트 19 F/W 남성 네이처 수트 4종,의류,59000,7401000,22.6,28.6,17.9,0
2019-09-29 1:20,,100406,201293,마모트 19 F/W 여성 네이처 수트 4종,의류,59000,7450000,22.6,28.6,17.9,0
2019-09-29 1:40,16.7,100406,201292,마모트 19 F/W 남성 네이처 수트 4종,의류,59000,15619000,22.6,28.6,17.9,0
2019-09-29 1:40,,100406,201293,마모트 19 F/W 여성 네이처 수트 4종,의류,59000,15823000,22.6,28.6,17.9,0
2019-09-29 6:00,20,100584,201793,임페리얼 남성 스트레치팬츠 3종,의류,79000,7868000,22.6,28.6,17.9,0
2019-09-29 6:00,,100584,201800,임페리얼 여성 스트레치 팬츠 3종,의류,79000,4699000,22.6,28.6,17.9,0
2019-09-29 6:20,20,100584,201793,임페리얼 남성 스트레치팬츠 3종,의류,79000,13951000,22.6,28.6,17.9,0
2019-09-29 6:20,,100584,201800,임페리얼 여성 스트레치 팬츠 3종,의류,79000,11747000,22.6,28.6,17.9,0
2019-09-29 6:40,20,100584,201793,임페리얼 남성 스트레치팬츠 3종,의류,79000,24506000,22.6,28.6,17.9,0
2019-09-29 6:40,,100584,201800,임페리얼 여성 스트레치 팬츠 3종,의류,79000,12741000,22.6,28.6,17.9,0
2019-09-29 7:00,20,100748,202188,갈란테 프리미엄 에디션(남성화 3종 + 면도기 1종),잡화,149000,10172000,22.6,28.6,17.9,0
2019-09-29 7:20,20,100748,202188,갈란테 프리미엄 에디션(남성화 3종 + 면도기 1종),잡화,149000,21898000,22.6,28.6,17.9,0
2019-09-29 7:40,20,100748,202188,갈란테 프리미엄 에디션(남성화 3종 + 면도기 1종),잡화,149000,47769000,22.6,28.6,17.9,0
2019-09-29 8:00,20,100319,201012,엘렌실라 에스까르고에센스 커버쿠션,이미용,39900,14245000,22.6,28.6,17.9,0
2019-09-29 8:20,20,100319,201012,엘렌실라 에스까르고에센스 커버쿠션,이미용,39900,45742000,22.6,28.6,17.9,0
2019-09-29 8:40,20,100319,201012,엘렌실라 에스까르고에센스 커버쿠션,이미용,39900,61109000,22.6,28.6,17.9,0
2019-09-29 9:00,20,100332,201040,실크테라피 오리지널 에센스 패키지,이미용,69900,27664000,22.6,28.6,17.9,0
2019-09-29 9:20,20,100332,201040,실크테라피 오리지널 에센스 패키지,이미용,69900,36871000,22.6,28.6,17.9,0
2019-09-29 9:40,20,100332,201040,실크테라피 오리지널 에센스 패키지,이미용,69900,38156000,22.6,28.6,17.9,0
2019-09-29 10:00,10,100128,200337,뱅뱅 남성 구스다운 2종,의류,89000,319000,22.6,28.6,17.9,0
2019-09-29 10:00,,100128,200347,뱅뱅 여성 구스다운 2종,의류,89000,1397000,22.6,28.6,17.9,0
2019-09-29 10:10,10,100128,200337,뱅뱅 남성 구스다운 2종,의류,89000,2207000,22.6,28.6,17.9,0
2019-09-29 10:10,,100128,200347,뱅뱅 여성 구스다운 2종,의류,89000,5846000,22.6,28.6,17.9,0
2019-09-29 10:20,10,100128,200337,뱅뱅 남성 구스다운 2종,의류,89000,3255000,22.6,28.6,17.9,0
2019-09-29 10:20,,100128,200347,뱅뱅 여성 구스다운 2종,의류,89000,6132000,22.6,28.6,17.9,0
2019-09-29 10:30,10,100128,200337,뱅뱅 남성 구스다운 2종,의류,89000,2660000,22.6,28.6,17.9,0
2019-09-29 10:30,,100128,200347,뱅뱅 여성 구스다운 2종,의류,89000,5118000,22.6,28.6,17.9,0
2019-09-29 10:40,10,100128,200337,뱅뱅 남성 구스다운 2종,의류,89000,2861000,22.6,28.6,17.9,0
2019-09-29 10:40,,100128,200347,뱅뱅 여성 구스다운 2종,의류,89000,5526000,22.6,28.6,17.9,0
2019-09-29 10:50,10,100128,200337,뱅뱅 남성 구스다운 2종,의류,89000,7720000,22.6,28.6,17.9,0
2019-09-29 10:50,,100128,200347,뱅뱅 여성 구스다운 2종,의류,89000,9779000,22.6,28.6,17.9,0
2019-09-29 11:00,10,100281,201009,에버라스트 드로즈 10+4종,속옷,39900,11305000,22.6,28.6,17.9,0
2019-09-29 11:10,10,100281,201009,에버라스트 드로즈 10+4종,속옷,39900,19501000,22.6,28.6,17.9,0
2019-09-29 11:20,10,100281,201009,에버라스트 드로즈 10+4종,속옷,39900,21670000,22.6,28.6,17.9,0
2019-09-29 11:30,10,100281,201009,에버라스트 드로즈 10+4종,속옷,39900,22582000,22.6,28.6,17.9,0
2019-09-29 11:40,10,100281,201009,에버라스트 드로즈 10+4종,속옷,39900,20627000,22.6,28.6,17.9,0
2019-09-29 11:50,10,100281,201009,에버라스트 드로즈 10+4종,속옷,39900,34133000,22.6,28.6,17.9,0
2019-09-29 12:00,20,100297,200961,[EXR] 19 F/W 여성 멀티패키지 3종 세트,의류,129000,8371000,22.6,28.6,17.9,0
2019-09-29 12:00,,100297,200959,[EXR] 19 F/W 남성 멀티패키지 3종 세트,의류,129000,6008000,22.6,28.6,17.9,0
2019-09-29 12:20,20,100297,200961,[EXR] 19 F/W 여성 멀티패키지 3종 세트,의류,129000,13644000,22.6,28.6,17.9,0
2019-09-29 12:20,,100297,200959,[EXR] 19 F/W 남성 멀티패키지 3종 세트,의류,129000,11987000,22.6,28.6,17.9,0
2019-09-29 12:40,20,100297,200961,[EXR] 19 F/W 여성 멀티패키지 3종 세트,의류,129000,20520000,22.6,28.6,17.9,0
2019-09-29 12:40,,100297,200959,[EXR] 19 F/W 남성 멀티패키지 3종 세트,의류,129000,24601000,22.6,28.6,17.9,0
2019-09-29 13:00,20,100069,200189,칼리베이직 2019 패브릭 백 4종 (시즌 3),잡화,59000,23433000,22.6,28.6,17.9,0
2019-09-29 13:20,20,100069,200189,칼리베이직 2019 패브릭 백 4종 (시즌 3),잡화,59000,43244000,22.6,28.6,17.9,0
2019-09-29 13:40,20,100069,200189,칼리베이직 2019 패브릭 백 4종 (시즌 3),잡화,59000,72249000,22.6,28.6,17.9,0
2019-09-29 14:00,20,100226,201022,코이모 리빙박스 8종,생활용품,52900,23728000,22.6,28.6,17.9,0
2019-09-29 14:20,20,100226,201022,코이모 리빙박스 8종,생활용품,52900,44937000,22.6,28.6,17.9,0
2019-09-29 14:40,20,100226,201022,코이모 리빙박스 8종,생활용품,52900,73316000,22.6,28.6,17.9,0
2019-09-29 15:00,20,100397,201280,ALL New 파워스윙 물걸레 진공청소기,생활용품,268000,15260000,22.6,28.6,17.9,0
2019-09-29 15:20,20,100397,201280,ALL New 파워스윙 물걸레 진공청소기,생활용품,268000,35056000,22.6,28.6,17.9,0
2019-09-29 15:40,20,100397,201280,ALL New 파워스윙 물걸레 진공청소기,생활용품,268000,58886000,22.6,28.6,17.9,0
2019-09-29 16:00,20,100074,201007,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),이미용,39800,33184000,22.6,28.6,17.9,0
2019-09-29 16:20,20,100074,201007,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),이미용,39800,60139000,22.6,28.6,17.9,0
2019-09-29 16:40,20,100074,201007,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),이미용,39800,79475000,22.6,28.6,17.9,0
2019-09-29 17:00,20,100202,200685,임성근의 녹용도가니탕 풀세트,농수축,55900,30742000,22.6,28.6,17.9,0
2019-09-29 17:20,20,100202,200685,임성근의 녹용도가니탕 풀세트,농수축,55900,47231000,22.6,28.6,17.9,0
2019-09-29 17:40,20,100202,200685,임성근의 녹용도가니탕 풀세트,농수축,55900,58553000,22.6,28.6,17.9,0
2019-09-29 20:00,20,100837,202467,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),주방,218000,16825000,22.6,28.6,17.9,0
2019-09-29 20:00,,100837,202480,일시불 쿠쿠전기밥솥 10인용 (QS),주방,208000,19252000,22.6,28.6,17.9,0
2019-09-29 20:00,,100837,202470,무이자 쿠쿠전기밥솥 6인용(QS),주방,208000,1648000,22.6,28.6,17.9,0
2019-09-29 20:00,,100837,202473,일시불  쿠쿠전기밥솥 6인용(QS),주방,198000,3851000,22.6,28.6,17.9,0
2019-09-29 20:20,20,100837,202467,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),주방,218000,28552000,22.6,28.6,17.9,0
2019-09-29 20:20,,100837,202480,일시불 쿠쿠전기밥솥 10인용 (QS),주방,208000,15167000,22.6,28.6,17.9,0
2019-09-29 20:20,,100837,202470,무이자 쿠쿠전기밥솥 6인용(QS),주방,208000,6448000,22.6,28.6,17.9,0
2019-09-29 20:20,,100837,202473,일시불  쿠쿠전기밥솥 6인용(QS),주방,198000,6907000,22.6,28.6,17.9,0
2019-09-29 20:40,20,100837,202467,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),주방,218000,38604000,22.6,28.6,17.9,0
2019-09-29 20:40,,100837,202480,일시불 쿠쿠전기밥솥 10인용 (QS),주방,208000,32763000,22.6,28.6,17.9,0
2019-09-29 20:40,,100837,202470,무이자 쿠쿠전기밥솥 6인용(QS),주방,208000,7247000,22.6,28.6,17.9,0
2019-09-29 20:40,,100837,202473,일시불  쿠쿠전기밥솥 6인용(QS),주방,198000,12951000,22.6,28.6,17.9,0
2019-09-29 21:00,20,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,1359000,23125000,22.6,28.6,17.9,0
2019-09-29 21:00,,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전,1499000,8597000,22.6,28.6,17.9,0
2019-09-29 21:20,20,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,1359000,27028000,22.6,28.6,17.9,0
2019-09-29 21:20,,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전,1499000,38369000,22.6,28.6,17.9,0
2019-09-29 21:40,20,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,1359000,34691000,22.6,28.6,17.9,0
2019-09-29 21:40,,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전,1499000,51104000,22.6,28.6,17.9,0
2019-09-29 22:00,20,100203,200703,(일)[보루네오] 피올레 천연소가죽 소파 3인용,가구,699000,1858000,22.6,28.6,17.9,0
2019-09-29 22:00,,100203,200686,(무)[보루네오] 피올레 천연소가죽 소파 3인용,가구,749000,1990000,22.6,28.6,17.9,0
2019-09-29 22:00,,100203,200707,(일)[보루네오] 피올레 천연소가죽 소파 4인용,가구,899000,7028000,22.6,28.6,17.9,0
2019-09-29 22:00,,100203,200690,(무)[보루네오] 피올레 천연소가죽 소파 4인용,가구,949000,2506000,22.6,28.6,17.9,0
2019-09-29 22:00,,100203,200711,(일)[보루네오] 피올레 천연소가죽 소파 6인용,가구,1199000,3153000,22.6,28.6,17.9,0
2019-09-29 22:00,,100203,200694,(무)[보루네오] 피올레 천연소가죽 소파 6인용,가구,1249000,6518000,22.6,28.6,17.9,0
2019-09-29 22:20,20,100203,200703,(일)[보루네오] 피올레 천연소가죽 소파 3인용,가구,699000,3669000,22.6,28.6,17.9,0
2019-09-29 22:20,,100203,200686,(무)[보루네오] 피올레 천연소가죽 소파 3인용,가구,749000,5870000,22.6,28.6,17.9,0
2019-09-29 22:20,,100203,200707,(일)[보루네오] 피올레 천연소가죽 소파 4인용,가구,899000,25642000,22.6,28.6,17.9,0
2019-09-29 22:20,,100203,200690,(무)[보루네오] 피올레 천연소가죽 소파 4인용,가구,949000,27079000,22.6,28.6,17.9,0
2019-09-29 22:20,,100203,200711,(일)[보루네오] 피올레 천연소가죽 소파 6인용,가구,1199000,6259000,22.6,28.6,17.9,0
2019-09-29 22:20,,100203,200694,(무)[보루네오] 피올레 천연소가죽 소파 6인용,가구,1249000,12986000,22.6,28.6,17.9,0
2019-09-29 22:40,20,100203,200703,(일)[보루네오] 피올레 천연소가죽 소파 3인용,가구,699000,7285000,22.6,28.6,17.9,0
2019-09-29 22:40,,100203,200686,(무)[보루네오] 피올레 천연소가죽 소파 3인용,가구,749000,13626000,22.6,28.6,17.9,0
2019-09-29 22:40,,100203,200707,(일)[보루네오] 피올레 천연소가죽 소파 4인용,가구,899000,51257000,22.6,28.6,17.9,0
2019-09-29 22:40,,100203,200690,(무)[보루네오] 피올레 천연소가죽 소파 4인용,가구,949000,36889000,22.6,28.6,17.9,0
2019-09-29 22:40,,100203,200711,(일)[보루네오] 피올레 천연소가죽 소파 6인용,가구,1199000,12462000,22.6,28.6,17.9,0
2019-09-29 22:40,,100203,200694,(무)[보루네오] 피올레 천연소가죽 소파 6인용,가구,1249000,6518000,22.6,28.6,17.9,0
2019-09-29 23:00,20,100074,201007,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),이미용,39800,41775000,22.6,28.6,17.9,0
2019-09-29 23:20,20,100074,201007,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),이미용,39800,48546000,22.6,28.6,17.9,0
2019-09-29 23:40,20,100074,201007,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),이미용,39800,42050000,22.6,28.6,17.9,0
2019-09-30 1:00,20,100260,200874,블링썸 아이스타일러SET,이미용,49900,9347000,22.4,29.9,16.4,0
2019-09-30 1:20,20,100260,200874,블링썸 아이스타일러SET,이미용,49900,13702000,22.4,29.9,16.4,0
2019-09-30 1:40,16.68333333,100260,200874,블링썸 아이스타일러SET,이미용,49900,16086000,22.4,29.9,16.4,0
2019-09-30 6:00,20,100613,201877,푸마 드라이셀 치마레깅스 3종,속옷,69000,10201000,22.4,29.9,16.4,0
2019-09-30 6:00,,100613,201873,푸마 드라이셀 쉐이핑 레깅스 3종,속옷,69000,2402000,22.4,29.9,16.4,0
2019-09-30 6:20,20,100613,201877,푸마 드라이셀 치마레깅스 3종,속옷,69000,13095000,22.4,29.9,16.4,0
2019-09-30 6:20,,100613,201873,푸마 드라이셀 쉐이핑 레깅스 3종,속옷,69000,4753000,22.4,29.9,16.4,0
2019-09-30 6:40,20,100613,201877,푸마 드라이셀 치마레깅스 3종,속옷,69000,19181000,22.4,29.9,16.4,0
2019-09-30 6:40,,100613,201873,푸마 드라이셀 쉐이핑 레깅스 3종,속옷,69000,6468000,22.4,29.9,16.4,0
2019-09-30 7:00,20,100353,201127,마르엘라로사티 롱블라우스3종,의류,39900,18413000,22.4,29.9,16.4,0
2019-09-30 7:20,20,100353,201127,마르엘라로사티 롱블라우스3종,의류,39900,27873000,22.4,29.9,16.4,0
2019-09-30 7:40,20,100353,201127,마르엘라로사티 롱블라우스3종,의류,39900,36661000,22.4,29.9,16.4,0
2019-09-30 8:00,20,100164,200569,트레스패스 남성 에어 워킹화 + 러닝화 2종,잡화,39800,5620000,22.4,29.9,16.4,0
2019-09-30 8:00,,100164,200573,트레스패스 여성 에어 워킹화 + 러닝화 2종,잡화,39800,4108000,22.4,29.9,16.4,0
2019-09-30 8:20,20,100164,200569,트레스패스 남성 에어 워킹화 + 러닝화 2종,잡화,39800,10942000,22.4,29.9,16.4,0
2019-09-30 8:20,,100164,200573,트레스패스 여성 에어 워킹화 + 러닝화 2종,잡화,39800,13394000,22.4,29.9,16.4,0
2019-09-30 8:40,20,100164,200569,트레스패스 남성 에어 워킹화 + 러닝화 2종,잡화,39800,19052000,22.4,29.9,16.4,0
2019-09-30 8:40,,100164,200573,트레스패스 여성 에어 워킹화 + 러닝화 2종,잡화,39800,18623000,22.4,29.9,16.4,0
2019-09-30 9:00,20,100558,201655,정직한 농부의 석류,건강기능,59900,20457000,22.4,29.9,16.4,0
2019-09-30 9:20,20,100558,201655,정직한 농부의 석류,건강기능,59900,33474000,22.4,29.9,16.4,0
2019-09-30 9:40,20,100558,201655,정직한 농부의 석류,건강기능,59900,40908000,22.4,29.9,16.4,0
2019-09-30 10:00,20,100202,200685,임성근의 녹용도가니탕 풀세트,농수축,55900,21245000,22.4,29.9,16.4,0
2019-09-30 10:20,20,100202,200685,임성근의 녹용도가니탕 풀세트,농수축,55900,40193000,22.4,29.9,16.4,0
2019-09-30 10:40,20,100202,200685,임성근의 녹용도가니탕 풀세트,농수축,55900,47483000,22.4,29.9,16.4,0
2019-09-30 11:00,20,100517,201582,일시불 해피콜  IH 진공 스텐 냄비,주방,110000,10554000,22.4,29.9,16.4,0
2019-09-30 11:00,,100517,201584,해피콜  IH 진공 스텐 냄비 에디션,주방,119000,5073000,22.4,29.9,16.4,0
2019-09-30 11:20,20,100517,201582,일시불 해피콜  IH 진공 스텐 냄비,주방,110000,15115000,22.4,29.9,16.4,0
2019-09-30 11:20,,100517,201584,해피콜  IH 진공 스텐 냄비 에디션,주방,119000,11881000,22.4,29.9,16.4,0
2019-09-30 11:40,20,100517,201582,일시불 해피콜  IH 진공 스텐 냄비,주방,110000,24557000,22.4,29.9,16.4,0
2019-09-30 11:40,,100517,201584,해피콜  IH 진공 스텐 냄비 에디션,주방,119000,11785000,22.4,29.9,16.4,0
2019-09-30 13:00,20,100127,200346,"뱅뱅 여성 간절기 데님팬츠 3종(KQE251, KQE253, KQE255)",의류,59900,6259000,22.4,29.9,16.4,0
